Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
1;gener;2019;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra l'Administració de justícia;Realització arbitrària del propi dret;1;;
1;gener;2019;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra l'Administració de justícia;Trencament de condemna;;;1
1;gener;2019;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;1;1
1;gener;2019;RP Metropolitana Barcelona;ABP Gràcia;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;De l’omissió del deure d’auxili;Omissió del deure de socors;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;De les falsedats;De la usurpació de l'estat civil;3;;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;De les falsedats;Falsedats documentals;3;4;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;De les lesions;Lesions;24;24;2
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;2;1
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;91;4;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;136;7;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Extorsió;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;207;8;2
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;14;11;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;3;2;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;90;12;13
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;78;1;1
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;48;3;2
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;34;7;1
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra la llibertat;Amenaces;16;15;2
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra la llibertat;Coaccions;3;2;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra l'Administració de justícia;Trencament de condemna;4;2;2
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;1
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;3;7
1;gener;2019;RP Metropolitana Barcelona;ABP Horta-Guinardó;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;De l’homicidi i les seves formes;Homicidi temptativa;1;1;1
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;De les falsedats;De la usurpació de l'estat civil;;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;De les falsedats;Falsedats documentals;4;4;3
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;De les falsedats;Falsificació de moneda i efectes timbrats;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;De les lesions;Lesions;13;12;3
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;5;
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;55;7;
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;91;4;1
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;389;59;12
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;4;3;
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;;;1
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;39;9;12
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;73;3;3
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;41;8;8
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;26;12;
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;;;1
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a vivenda aliena;1;1;1
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra la llibertat;Amenaces;3;3;
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;1;1
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;2;2;
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;1
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;2
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;1;2
1;gener;2019;RP Metropolitana Barcelona;ABP Les Corts;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;De les falsedats;De la usurpació de l'estat civil;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;De les falsedats;Falsedats documentals;5;;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;De les lesions;Lesions;51;48;10
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;3;2;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Del tràfic d’éssers humans;Tràfic d'èssers humans;;2;3
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;9;7;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;68;5;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;116;13;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;210;22;7
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;27;21;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;57;8;6
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;44;1;1
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;61;10;5
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;26;19;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;4;;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a vivenda aliena;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra la llibertat;Amenaces;33;28;6
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra la llibertat;Coaccions;6;6;1
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;4;2;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;4;3;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;;;1
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;2;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra l'Administració de justícia;Trencament de condemna;9;8;4
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra les relacions familiars;Contra els drets i deures familiars;4;4;
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra l'ordre públic;Desordres públics;1;1;1
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;2
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;4;4;6
1;gener;2019;RP Metropolitana Barcelona;ABP Nou Barris;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;6;5;5
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;De les falsedats;De la usurpació de l'estat civil;1;;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;De les falsedats;Falsedats documentals;4;4;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;De les falsedats;Falsificació de moneda i efectes timbrats;2;;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;De les lesions;Lesions;36;36;5
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;15;9;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;96;6;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluïd elèctric i anàlogues;1;;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;132;10;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;460;78;7
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;11;8;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Propietat industrial;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;;2;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;50;2;3
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;103;2;1
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;90;12;3
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;32;15;1
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a vivenda aliena;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra la llibertat;Amenaces;19;20;3
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra la llibertat;Coaccions;3;3;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra la llibertat i la indemnitat sexuals;Assetjament sexual;1;;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;2;;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra l'Administració de justícia;Trencament de condemna;7;7;2
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;3
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;4;4;5
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Andreu;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;2;2
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;De l’homicidi i les seves formes;Homicidi temptativa;;;1
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;De les falsedats;De la usurpació de l'estat civil;4;2;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;De les falsedats;Falsedats documentals;3;2;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;De les falsedats;Falsificació de moneda i efectes timbrats;1;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;De les lesions;Lesions;56;49;6
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;Del tràfic d’éssers humans;Tràfic d'èssers humans;;1;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;24;23;1
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;228;17;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;203;12;2
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;984;220;40
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;13;9;
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;9;5;1
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;135;9;14
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;205;6;2
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;247;31;18
1;gener;2019;RP Metropolitana Barcelona;ABP Sant Martí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;64;32;3
